1614507300000,45147.86000000,45513.78000000,45072.59000000,45346.76000000,754.11012500,1614508199999,34164757.29079012,14989,429.63705300,19466198.85902288,0
1614508200000,45346.76000000,45427.72000000,45130.00000000,45152.69000000,438.21993300,1614509099999,19833430.50219528,10014,227.39569600,10292810.96754061,0
1614509100000,45152.68000000,45312.86000000,45145.91000000,45177.20000000,408.05882400,1614509999999,18455240.20792714,9814,202.96891700,9179377.07056358,0
1614510000000,45177.20000000,45350.00000000,44966.63000000,45347.82000000,546.04089400,1614510899999,24680485.37018849,13467,285.59925000,12916015.53477173,0
1614510900000,45347.81000000,45493.87000000,45207.00000000,45359.22000000,667.54579300,1614511799999,30302138.03323241,12994,392.41318000,17815033.22275431,0
1614511800000,45359.21000000,45407.69000000,45213.00000000,45388.55000000,453.14955100,1614512699999,20525154.58376903,10034,226.39965600,10252363.10801391,0
1614512700000,45393.62000000,45479.73000000,45194.88000000,45284.86000000,554.77722700,1614513599999,25131414.04908700,12054,229.46624000,10394205.32378279,0
1614513600000,45287.25000000,45500.17000000,45274.39000000,45284.93000000,474.42474600,1614514499999,21535085.31503863,12166,261.71006500,11879018.39932010,0
1614514500000,45284.93000000,45311.33000000,44766.81000000,45039.61000000,1009.49106100,1614515399999,45396026.31690134,24223,494.43386200,22229952.06639763,0
1614515400000,45039.60000000,45048.64000000,44501.00000000,44649.99000000,992.36639000,1614516299999,44349285.20655591,22097,499.61884400,22330755.51700247,0
1614516300000,44649.99000000,44814.01000000,44553.95000000,44756.99000000,514.71972200,1614517199999,23023670.90352457,12254,277.46237400,12411800.76733093,0
1614517200000,44756.99000000,44889.00000000,44380.00000000,44673.48000000,995.94010900,1614518099999,44441561.69264228,19966,461.97009900,20610037.36598661,0
1614518100000,44681.53000000,44766.66000000,44406.59000000,44452.55000000,740.90031400,1614518999999,33023203.37464855,15772,363.08784400,16185758.26163963,0
1614519000000,44455.99000000,44649.10000000,44424.31000000,44601.30000000,661.73897200,1614519899999,29485156.56880349,14264,319.73754800,14245614.22854628,0
1614519900000,44601.30000000,44650.12000000,44150.00000000,44178.80000000,709.61240300,1614520799999,31532436.28950865,15247,265.76818000,11810010.05239205,0
1614520800000,44183.52000000,44361.61000000,43634.05000000,43749.67000000,2234.51734300,1614521699999,98290360.24142044,42669,1025.30938600,45112720.49044781,0
1614521700000,43749.43000000,44505.08000000,43556.98000000,44176.88000000,1953.05567800,1614522599999,85926335.09579637,38258,1009.84184800,44452611.61478777,0
1614522600000,44173.19000000,44455.81000000,44129.38000000,44377.91000000,939.62204800,1614523499999,41661237.83533360,20760,462.49530400,20506089.71835674,0
1614523500000,44377.90000000,44652.30000000,44213.80000000,44561.92000000,735.71452200,1614524399999,32675896.02641768,17046,356.19881700,15822787.21709036,0
1614524400000,44564.46000000,44628.89000000,44218.00000000,44323.76000000,629.40371300,1614525299999,27945457.27249785,16095,314.86421000,13982046.78438738,0
1614525300000,44323.19000000,44323.19000000,43705.88000000,43744.47000000,1144.05168000,1614526199999,50268638.90465281,25127,520.27429100,22860072.21143385,0
1614526200000,43743.24000000,43832.96000000,43273.40000000,43316.54000000,1890.12204400,1614527099999,82268944.30953518,37950,837.12956600,36449908.81783175,0
1614527100000,43316.55000000,43600.00000000,43168.00000000,43391.14000000,1343.69314600,1614527999999,58288309.08654585,28954,674.85604200,29281586.13302475,0
1614528000000,43391.14000000,43934.56000000,43000.00000000,43411.61000000,2124.87053400,1614528899999,92323887.51706249,44240,990.09324400,43058922.31765102,0
1614528900000,43411.32000000,43692.90000000,43205.58000000,43334.35000000,1074.87875700,1614529799999,46747247.15388710,24090,527.80460400,22953718.59538493,0
1614529800000,43334.30000000,43772.07000000,43301.60000000,43632.98000000,881.48566600,1614530699999,38399726.78837645,18354,435.43297500,18968987.72435895,0
1614530700000,43632.98000000,43748.29000000,43493.20000000,43514.78000000,601.53911800,1614531599999,26235321.66343483,13594,255.52243900,11144977.35506758,0
1614531600000,43514.77000000,43730.52000000,43200.00000000,43603.46000000,932.64518000,1614532499999,40533039.98443122,20727,428.06420900,18607035.87713004,0
1614532500000,43603.46000000,43942.62000000,43469.38000000,43544.92000000,782.85372000,1614533399999,34237408.48675989,17903,389.52220000,17039829.53616018,0
1614533400000,43544.92000000,43582.05000000,43361.52000000,43519.99000000,702.36881200,1614534299999,30525230.10333062,14039,317.72369700,13811267.58759094,0
1614534300000,43519.98000000,43649.00000000,43085.00000000,43119.02000000,882.13767500,1614535199999,38204855.75872579,19359,357.76194800,15503192.13076291,0
1614535200000,43123.42000000,43534.80000000,43001.00000000,43494.59000000,710.05132300,1614536099999,30761459.04502202,18024,333.81541200,14466111.70397812,0
1614536100000,43488.78000000,43630.36000000,43289.51000000,43581.61000000,798.53768800,1614536999999,34719139.95901683,13254,437.58848700,19032249.44325257,0
1614537000000,43581.61000000,43657.04000000,43311.16000000,43513.78000000,575.16671600,1614537899999,25014574.51747979,12192,252.62665900,10987157.90830452,0
1614537900000,43512.22000000,43779.96000000,43507.87000000,43677.39000000,588.53719800,1614538799999,25693873.70171432,13320,341.91853100,14929786.52146039,0
1614538800000,43683.79000000,43800.00000000,43634.35000000,43690.71000000,426.19580300,1614539699999,18642583.39435323,12313,206.28171300,9024107.82961762,0
1614539700000,43690.71000000,43761.13000000,43434.22000000,43503.95000000,522.58543200,1614540599999,22783600.11323054,12370,217.34044600,9476349.89177552,0
1614540600000,43503.95000000,43772.55000000,43503.90000000,43757.73000000,334.93112800,1614541499999,14637585.47005281,10445,166.18370300,7261321.41352769,0
1614541500000,43763.73000000,44521.66000000,43756.95000000,44405.32000000,1541.55274600,1614542399999,68159184.06225763,31591,800.99631300,35412982.95604204,0
1614542400000,44402.88000000,44537.58000000,44280.00000000,44314.31000000,676.02092500,1614543299999,30016272.61712245,17970,293.58229600,13036484.83408336,0
1614543300000,44314.31000000,44479.99000000,44088.00000000,44266.18000000,761.10579000,1614544199999,33716913.90038756,15828,328.19063900,14540868.43794694,0
1614544200000,44266.16000000,44330.13000000,44120.00000000,44233.11000000,413.14386800,1614545099999,18279077.34148710,10932,163.53640200,7234957.82493016,0
1614545100000,44232.82000000,44960.00000000,44219.90000000,44860.38000000,873.70475600,1614545999999,38980925.63829214,19571,491.39586400,21920612.08735452,0
1614546000000,44866.37000000,45380.21000000,44860.78000000,45180.17000000,1495.00616400,1614546899999,67461986.56468111,32890,739.15665800,33360330.42294471,0
1614546900000,45174.84000000,45223.91000000,44845.88000000,45064.08000000,798.79869700,1614547799999,36003219.28400000,20564,362.48748200,16336844.80467015,0
1614547800000,45064.07000000,45324.33000000,45064.07000000,45285.49000000,705.98901300,1614548699999,31907343.39190581,17238,289.49782900,13085695.66875844,0
1614548700000,45285.48000000,45320.00000000,45127.08000000,45129.52000000,612.08420600,1614549599999,27671716.38396090,14402,304.41525800,13761298.23015630,0
1614549600000,45129.52000000,45362.35000000,45024.21000000,45238.45000000,658.99962700,1614550499999,29797933.72647175,13035,415.49037000,18788426.50716076,0
1614550500000,45238.45000000,45245.73000000,45113.65000000,45238.96000000,255.88139800,1614551399999,11558493.75998791,9313,115.98542600,5239585.86261096,0
1614551400000,45239.52000000,45239.53000000,44755.10000000,45059.43000000,730.40096300,1614552299999,32848302.89886555,23291,387.88787500,17444144.76750235,0
1614552300000,45059.89000000,45192.22000000,45024.99000000,45180.00000000,345.27594500,1614553199999,15580143.96692467,10061,185.00152600,8347558.10614834,0
1614553200000,45179.99000000,45919.61000000,45158.49000000,45657.92000000,1316.60994400,1614554099999,60140849.36318568,30698,743.58196400,33956664.05517634,0
1614554100000,45658.22000000,45769.46000000,45418.75000000,45513.12000000,557.17582000,1614554999999,25425756.69144963,14609,256.09720600,11689163.11236291,0
1614555000000,45513.11000000,45608.46000000,45168.00000000,45281.12000000,533.75187000,1614555899999,24196116.92611822,14907,256.13144800,11611605.87641975,0
1614555900000,45281.12000000,45295.69000000,44850.00000000,45135.66000000,1136.41156600,1614556799999,51149654.39107547,20409,587.10842900,26423798.02964178,0
1614556800000,45134.11000000,45480.00000000,44950.53000000,45468.40000000,869.97732300,1614557699999,39313187.86438586,20924,393.62211900,17792678.07286645,0
1614557700000,45468.75000000,46338.22000000,45431.67000000,46149.99000000,1725.03299800,1614558599999,79386456.09943641,34758,967.96092300,44541124.65294841,0
1614558600000,46149.99000000,46571.30000000,46143.42000000,46237.33000000,1493.71158700,1614559499999,69311542.02113355,27200,791.12063900,36715090.06167559,0
1614559500000,46238.87000000,46442.23000000,46122.24000000,46217.19000000,810.85292500,1614560399999,37501854.98807107,15688,393.42015100,18200630.08921945,0
